cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5029,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects-on cell motility",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5032,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects-on intercellular interactions",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5035,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects-on sub-cellular localization",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5038,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects-involving detection of metabolites per se",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5041,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-for testing non-proliferative effects-involving analysis of members of signalling pathways",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5044,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5047,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Cells of the immune system",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/505,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Cells of the immune system-involving T-cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5052,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Cells of the immune system-involving B-cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5055,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Cells of the immune system-involving macrophages",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5058,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Neurological cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5061,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Muscle cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5064,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Endothelial cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5067,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Liver cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/507,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Pancreatic cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5073,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving specific cell types-Stem cells",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5076,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving cell organelles, e.g. Golgi complex, endoplasmic reticulum",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5079,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-involving cell organelles, e.g. Golgi complex, endoplasmic reticulum-Mitochondria",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5082,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-Supracellular entities, e.g. tissue, organisms",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5085,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-Supracellular entities, e.g. tissue, organisms-of invertebrates",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/5088,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving human or animal cells -for testing or evaluating the effect of chemical or biological compounds, e.g. drugs, cosmetics-Supracellular entities, e.g. tissue, organisms-of vertebrates",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/94,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9406,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Neurotransmitters",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9413,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Neurotransmitters-Dopamine",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/942,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Neurotransmitters-Serotonin, i.e. 5-hydroxy-tryptamine",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9426,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Neurotransmitters-GABA, i.e. gamma-amino-butyrate",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9433,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Neurotransmitters-(Nor)adrenaline",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/944,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Neurotransmitters-Acetylcholine",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9446,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Antibacterials",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9453,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Cardioregulators, e.g. antihypotensives, antiarrhythmics",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/946,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-CNS-stimulants, e.g. cocaine, amphetamines",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9466,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Antidepressants",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9473,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Anticonvulsants, e.g. phenobarbitol, phenytoin",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/948,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Sedatives, e.g. cannabinoids, barbiturates ",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9486,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Analgesics, e.g. opiates, aspirine",G01,MEASURING; TESTING
G01N,INVESTIGATING OR ANALYSING MATERIALS BY DETERMINING THEIR CHEMICAL OR PHYSICAL PROPERTIES ,G01N33/9493,"Investigating or analysing materials by specific methods not covered by groups G01N1/00 - G01N31/00-Biological material, e.g. blood, urine ; Haemocytometers -Chemical analysis of biological material, e.g. blood, urine; Testing involving biospecific ligand binding methods; Immunological testing -involving narcotics ; or drugs or pharmaceuticals, neurotransmitters or associated receptors-Immunosupressants",G01,MEASURING; TESTING
G06K,GRAPHICAL DATA READING ; PRESENTATION OF DATA; RECORD CARRIERS; HANDLING RECORD CARRIERS,G06K2209/09,"Indexing scheme relating to methods or arrangements for reading or recognising printed or written characters or for recognising patterns, e.g. fingerprints-Recognition of patterns representing particular kinds of hidden objects, e.g. weapons, explosives, drugs",G06,COMPUTING; CALCULATING OR COUNTING
G06V,IMAGE OR VIDEO RECOGNITION OR UNDERSTANDING,G06V2201/05,"Indexing scheme relating to image or video recognition or understanding-Recognition of patterns representing particular kinds of hidden objects, e.g. weapons, explosives, drugs",G06,COMPUTING; CALCULATING OR COUNTING
G16C,COMPUTATIONAL CHEMISTRY; CHEMOINFORMATICS; COMPUTATIONAL MATERIALS SCIENCE,G16C20/50,"Chemoinformatics, i.e. ICT specially adapted for the handling of physicochemical or structural data of chemical particles, elements, compounds or mixtures-Molecular design, e.g. of drugs",G16,INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS
G16H,"HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA",G16H20/10,"ICT specially adapted for therapies or health-improving plans, e.g. for handling prescriptions, for steering therapy or for monitoring patient compliance-relating to drugs or medications, e.g. for ensuring correct administration to patients",G16,INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS
G16H,"HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA",G16H20/13,"ICT specially adapted for therapies or health-improving plans, e.g. for handling prescriptions, for steering therapy or for monitoring patient compliance-relating to drugs or medications, e.g. for ensuring correct administration to patients-delivered from dispensers",G16,INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS
G16H,"HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA",G16H20/17,"ICT specially adapted for therapies or health-improving plans, e.g. for handling prescriptions, for steering therapy or for monitoring patient compliance-relating to drugs or medications, e.g. for ensuring correct administration to patients-delivered via infusion or injection",G16,INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS
G16H,"HEALTHCARE INFORMATICS, i.e. INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR THE HANDLING OR PROCESSING OF MEDICAL OR HEALTHCARE DATA",G16H70/40,"ICT specially adapted for the handling or processing of medical references-relating to drugs, e.g. their side effects or intended usage",G16,INFORMATION AND COMMUNICATION TECHNOLOGY [ICT] SPECIALLY ADAPTED FOR SPECIFIC APPLICATION FIELDS
Y10S,TECHNICAL SUBJECTS COVERED BY FORMER USPC CROSS-REFERENCE ART COLLECTIONS [XRACs] AND DIGESTS,Y10S436/901,"Chemistry: analytical and immunological testing-Drugs of abuse, e.g. narcotics, amphetamine",Y10,TECHNICAL SUBJECTS COVERED BY FORMER USPC
