cpc_subclass,cpc_subclass_title,cpc_group,cpc_group_title,cpc_class,cpc_class_title
H04M,TELEPHONIC COMMUNICATION ,H04M2201/26,"Electronic components, circuits, software, systems or apparatus used in telephone systems-A/D convertors",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/28,"Electronic components, circuits, software, systems or apparatus used in telephone systems-S/P convertors",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/30,"Electronic components, circuits, software, systems or apparatus used in telephone systems-PCM",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/32,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Personal computers",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/34,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Microprocessors",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/36,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Memories",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/38,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Displays",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/39,"Electronic components, circuits, software, systems or apparatus used in telephone systems-using speech synthesis ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/40,"Electronic components, circuits, software, systems or apparatus used in telephone systems-using speech recognition ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/405,"Electronic components, circuits, software, systems or apparatus used in telephone systems-using speech recognition -involving speaker-dependent recognition ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/41,"Electronic components, circuits, software, systems or apparatus used in telephone systems-using speaker recognition ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/42,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Graphical user interfaces",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/50,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Telephonic communication in combination with video communication",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/52,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Telephonic communication in combination with fax communication",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/54,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Object oriented software",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/60,"Electronic components, circuits, software, systems or apparatus used in telephone systems-Medium conversion",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2201/80,"Electronic components, circuits, software, systems or apparatus used in telephone systems-line protection circuits such as current or overvoltage protection circuits",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M2203/052,Aspects of automatic or semi-automatic exchanges-related to OAM&P-software update,H04,ELECTRIC COMMUNICATION TECHNIQUE
H04M,TELEPHONIC COMMUNICATION ,H04M3/242,"Automatic or semi-automatic exchanges-Arrangements for supervision, monitoring or testing-with provision for checking the normal operation-for stored program controlled exchanges-Software testing",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00938,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Arrangements for controlling a still picture apparatus or components thereof not otherwise provided for-Software related arrangements, e.g. loading applications ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00941,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Arrangements for controlling a still picture apparatus or components thereof not otherwise provided for-Software related arrangements, e.g. loading applications -Interaction of different applications ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00944,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Arrangements for controlling a still picture apparatus or components thereof not otherwise provided for-Software related arrangements, e.g. loading applications -using hot folders, i.e. folders or directories which trigger an action when written to or accessed",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00946,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Arrangements for controlling a still picture apparatus or components thereof not otherwise provided for-Software related arrangements, e.g. loading applications -using hot folders, i.e. folders or directories which trigger an action when written to or accessed-Details of actions associated with a hot folder",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00949,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Arrangements for controlling a still picture apparatus or components thereof not otherwise provided for-Software related arrangements, e.g. loading applications -Combining applications, e.g. to create workflows ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00962,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Input arrangements for operating instructions or parameters, e.g. updating internal software ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00965,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Input arrangements for operating instructions or parameters, e.g. updating internal software -using a plug-in memory module, e.g. memory card, memory stick",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00968,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Input arrangements for operating instructions or parameters, e.g. updating internal software -by scanning marks on a sheet ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/0097,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Input arrangements for operating instructions or parameters, e.g. updating internal software -Storage of instructions or parameters, e.g. customised instructions or different parameters for different user IDs",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N1/00973,"Scanning, transmission or reproduction of documents or the like, e.g. facsimile transmission; Details thereof-Input arrangements for operating instructions or parameters, e.g. updating internal software -from a remote device, e.g. receiving via the internet instructions input to a computer terminal",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/42,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/423,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -characterised by memory arrangements ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/426,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -characterised by memory arrangements -using memory downsizing methods",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/427,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -characterised by memory arrangements -using memory downsizing methods-Display on the fly, e.g. simultaneous writing to and reading from decoding memory",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/428,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -characterised by memory arrangements -using memory downsizing methods-Recompression, e.g. by spatial or temporal decimation",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/43,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -Hardware specially adapted for motion estimation or compensation",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/433,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -Hardware specially adapted for motion estimation or compensation-characterised by techniques for memory access",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/436,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -using parallelised computational arrangements",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N19/439,"Methods or arrangements for coding, decoding, compressing or decompressing digital video signals-characterised by implementation details or hardware specially adapted for video compression or decompression, e.g. dedicated software implementation -using cascaded computational arrangements for performing a single operation, e.g. filtering",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/236,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/23602,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Multiplexing isochronously with the video sync, e.g. according to bit-parallel or bit-serial interface formats, as SDI",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/23605,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Creation or processing of packetized elementary streams [PES]",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/23608,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Remultiplexing multiplex streams, e.g. involving modifying time stamps or remapping the packet identifiers",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/23611,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Insertion of stuffing data into a multiplex stream, e.g. to obtain a constant bitrate ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/23614,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Multiplexing of additional data and video streams ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/23617,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Multiplexing of additional data and video streams -by inserting additional data into a data carousel, e.g. inserting software modules into a DVB carousel ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/2362,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Generation or processing of Service Information [SI]",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/2365,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Multiplexing of several video streams",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/23655,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Multiplexing of several video streams-Statistical multiplexing, e.g. by controlling the encoder to alter its bitrate to optimize the bandwidth utilization",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/2368,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Processing of content or additional data; Elementary server operations; Server middleware-Assembling of a multiplex stream, e.g. transport stream, by combining a video stream with other content or additional data, e.g. inserting a URL [Uniform Resource Locator] into a video stream, multiplexing software data into a video stream; Remultiplexing of multiplex streams; Insertion of stuffing bits into the multiplex stream, e.g. to obtain a constant bit-rate; Assembling of a packetised elementary stream -Multiplexing of audio and video streams",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/25858,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Client or end-user data management, e.g. managing client capabilities, user preferences or demographics, processing of multiple end-users preferences to derive collaborative data -Management of client data -involving client software characteristics, e.g. OS identifier",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/262,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26208,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -the scheduling operation being performed under constraints",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26216,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -the scheduling operation being performed under constraints-involving the channel capacity, e.g. network bandwidth ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26225,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -the scheduling operation being performed under constraints-involving billing parameters, e.g. priority for subscribers of premium services",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26233,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -the scheduling operation being performed under constraints-involving content or additional data duration or size, e.g. length of a movie, size of an executable file",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26241,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -the scheduling operation being performed under constraints-involving the time of distribution, e.g. the best time of the day for inserting an advertisement or airing a children program",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/2625,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -for delaying content or additional data distribution, e.g. because of an extended sport event",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26258,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -for generating a list of items to be played back in a given order, e.g. playlist, or scheduling item distribution according to such list ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26266,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -for determining content or additional data repetition rate, e.g. of a file in a DVB carousel according to its importance ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26275,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -for distributing content or additional data in a staggered manner, e.g. repeating movies on different channels in a time-staggered manner in a near video on demand system",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26283,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -for associating distribution time parameters to content, e.g. to generate electronic program guide data",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/26291,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Servers specifically adapted for the distribution of content, e.g. VOD servers; Operations thereof-Management operations performed by the server for facilitating the content distribution or administrating data related to end-users or client devices, e.g. end-user or client device authentication, learning user preferences for recommending movies -Content or additional data distribution scheduling, e.g. sending additional data at off-peak times, updating software modules, calculating the carousel transmission frequency, delaying a video stream transmission, generating play-lists -for providing content or additional data updates, e.g. updating software modules, stored at the client ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/411,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Client devices specifically adapted for the reception of or interaction with content, e.g. set-top-box [STB]; Operations thereof-Structure of client; Structure of client peripherals-Peripherals receiving signals from specially adapted client devices-having similar hardware or software capabilities as the client device itself, e.g. a first STB connected to a second STB",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/4349,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Client devices specifically adapted for the reception of or interaction with content, e.g. set-top-box [STB]; Operations thereof-Processing of content or additional data, e.g. demultiplexing additional data from a digital video stream; Elementary client operations, e.g. monitoring of home network or synchronising decoder's clock; Client middleware -Disassembling of a multiplex stream, e.g. demultiplexing audio and video streams, extraction of additional data from a video stream; Remultiplexing of multiplex streams; Extraction or processing of SI; Disassembling of packetised elementary stream -Demultiplexing of additional data and video streams-by extracting from data carousels, e.g. extraction of software modules from a DVB carousel",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/435,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Client devices specifically adapted for the reception of or interaction with content, e.g. set-top-box [STB]; Operations thereof-Processing of content or additional data, e.g. demultiplexing additional data from a digital video stream; Elementary client operations, e.g. monitoring of home network or synchronising decoder's clock; Client middleware -Processing of additional data, e.g. decrypting of additional data, reconstructing software from modules extracted from the transport stream",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/4351,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Client devices specifically adapted for the reception of or interaction with content, e.g. set-top-box [STB]; Operations thereof-Processing of content or additional data, e.g. demultiplexing additional data from a digital video stream; Elementary client operations, e.g. monitoring of home network or synchronising decoder's clock; Client middleware -Processing of additional data, e.g. decrypting of additional data, reconstructing software from modules extracted from the transport stream-involving reassembling additional data, e.g. rebuilding an executable program from recovered modules",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/4353,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Client devices specifically adapted for the reception of or interaction with content, e.g. set-top-box [STB]; Operations thereof-Processing of content or additional data, e.g. demultiplexing additional data from a digital video stream; Elementary client operations, e.g. monitoring of home network or synchronising decoder's clock; Client middleware -Processing of additional data, e.g. decrypting of additional data, reconstructing software from modules extracted from the transport stream-involving decryption of additional data ",H04,ELECTRIC COMMUNICATION TECHNIQUE
H04N,"PICTORIAL COMMUNICATION, e.g. TELEVISION",H04N21/4355,"Selective content distribution, e.g. interactive television or video on demand [VOD] -Client devices specifically adapted for the reception of or interaction with content, e.g. set-top-box [STB]; Operations thereof-Processing of content or additional data, e.g. demultiplexing additional data from a digital video stream; Elementary client operations, e.g. monitoring of home network or synchronising decoder's clock; Client middleware -Processing of additional data, e.g. decrypting of additional data, reconstructing software from modules extracted from the transport stream-involving reformatting operations of additional data, e.g. HTML pages on a television screen ",H04,ELECTRIC COMMUNICATION TECHNIQUE
